CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;31696;MT;BARRA ROSCADA INOX 304 M5;159;CONSUMO NA MANUTENCAO;M;-3;-25,18;-25,18;92;2461;IGOR-PIRONI;FELIPE-CANALLI;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;33922;UN;PLUG MACHO 2P+T 16A 6H 220/240V IP44 COD.N3076,STECK;159;CONSUMO NA MANUTENCAO;UN;-6;-162,8;-162,8;92;4057;LEONARDO-PINTO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;38569;UN;PLUG MACHO 3P+T+N 32A 6H 380/440V IP67 COD.S5276W,STECK;159;CONSUMO NA MANUTENCAO;UN;-1;-180,8;-180,8;92;2437;ALEX-PASSOS;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;38569;UN;PLUG MACHO 3P+T+N 32A 6H 380/440V IP67 COD.S5276W,STECK;159;CONSUMO NA MANUTENCAO;UN;-1;-180,8;-180,8;92;5345;WILLIAM-GARCIA;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;42486;UN;CORREIA DENTADA HG4S-400,TWINS;159;CONSUMO NA MANUTENCAO;UN;-1;-172,4;-172,4;92;2224;SILVESTER-SOUZA;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;44748;RL;FITA VEDA ROSCA 18X50MT;159;CONSUMO NA MANUTENCAO;RL;-2;-10,27;-10,27;92;2488;ALEX-PASSOS;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;49819;UN;ARRUELA LISA INOX M6;159;CONSUMO NA MANUTENCAO;UN;-50;-3,1;-3,1;92;5345;MARCOS-MATTOS;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;51663;UN;CONTATOR 7A 24VDC 1NA 50/60HZ COD.3RT2015-1BB41,SIEMENS;159;CONSUMO NA MANUTENCAO;UN;-1;-120,54;-120,54;92;2216;IGOR-PIRONI;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;60174;UN;FAST,ELO COM ABA COD.04006007121;159;CONSUMO NA MANUTENCAO;UN;-8;-453,62;-453,62;92;1244;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;60645;UN;"ARRUELA LISA INOX 3/16""";159;CONSUMO NA MANUTENCAO;UN;-125;-15,25;-15,25;92;4588;MARCOS-MATTOS;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;60793;UN;PORCA INOX M6 PARLOCK;159;CONSUMO NA MANUTENCAO;UN;-60;-9,86;-9,86;92;5345;MARCOS-MATTOS;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;62821;UN;PARAF.PHILIPS AUTO-ATARRACHANTE C.PANELA INOX 4,8X38MM;159;CONSUMO NA MANUTENCAO;UN;-125;-38,26;-38,26;92;4588;MARCOS-MATTOS;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;63075;UN;ROLAMENTO 6201 DDU NSK / SKF;159;CONSUMO NA MANUTENCAO;UN;-1;-8,33;-8,33;92;5345;MARCOS-MATTOS;PAULO-BRANDT;;
