CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;24937;UN;ROLAMENTO 6306 DDU/ 2RS C3 NSK/ SKF;809;BAIXA POR CONSUMO DIRETO DE MATERIAIS;UN;-2;-98,1;-98,1;92;1210;KAROLINE-INOCENCIO;KAROLINE-INOCENCIO;REQUISI플O GERADA PELO PROCESSO DE ENTRADA DE NOTA FISCAL;Nota: 70971
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;25192;UN;"KSB,SELO MECANICO INPACOM 1.3/4"" BUNA COD.1461720";159;CONSUMO NA MANUTENCAO;UN;-1;-321,78;-321,78;92;1228;DORIVAL-SILVA;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;30395;UN;HG4S,EIXO DO MANCAL COD.HZS506,COZZINI;809;BAIXA POR CONSUMO DIRETO DE MATERIAIS;UN;-1;-3399,11;-3399,11;92;1210;KAROLINE-INOCENCIO;KAROLINE-INOCENCIO;REQUISI플O GERADA PELO PROCESSO DE ENTRADA DE NOTA FISCAL;Nota: 70971
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;31684;UN;MOTOR TRIF.0,5CV 6P 220/380V P/VENT.REF.1594595228,WEG;159;CONSUMO NA MANUTENCAO;UN;-1;-505,88;-505,88;92;2488;KEVIN-MACHADO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;32219;UN;RS-2000,ANEL ORING REF.110165254,INCOMAF;809;BAIXA POR CONSUMO DIRETO DE MATERIAIS;UN;-1;-133,28;-133,28;92;1210;KAROLINE-INOCENCIO;KAROLINE-INOCENCIO;REQUISI플O GERADA PELO PROCESSO DE ENTRADA DE NOTA FISCAL;Nota: 70971
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;34405;UN;KIT GAXETA JUNTA ADESIVA EM GRAFITE GR3110 I 6,4 X 28,6MM;809;BAIXA POR CONSUMO DIRETO DE MATERIAIS;UN;-55;-63,63;-63,63;92;1210;KAROLINE-INOCENCIO;KAROLINE-INOCENCIO;REQUISI플O GERADA PELO PROCESSO DE ENTRADA DE NOTA FISCAL;Nota: 70971
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;35355;UN;A3 FLEX,ANEL ELASTICO COD.315753-0132,TETRA PAK;809;BAIXA POR CONSUMO DIRETO DE MATERIAIS;UN;-5;-671,01;-671,01;92;1210;KAROLINE-INOCENCIO;KAROLINE-INOCENCIO;REQUISI플O GERADA PELO PROCESSO DE ENTRADA DE NOTA FISCAL;Nota: 70971
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39850;UN;BOBINA SOLENOIDE 10/12W 220V IP65 60HZ COD.018F4520,DANFOSS;159;CONSUMO NA MANUTENCAO;UN;-1;-342,32;-342,32;92;2488;DANILO-SANTOS;FELIPE-CANALLI;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40843;UN;ROLAMENTO 6003-ZZ;159;CONSUMO NA MANUTENCAO;UN;-2;-20,93;-20,93;92;4057;THALES-BOIKO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;41861;UN;ROLAMENTO 6203 DDU NSK / SKF;159;CONSUMO NA MANUTENCAO;UN;-2;-18,43;-18,43;92;2224;SILVESTER-SOUZA;JOAOVF;;
