CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39553;MT;Cabo flexivel multipolar preto 500v 3x1,5mm,Prysmian, corfio;159;CONSUMO NA MANUTENCAO;M;-100;-432,5;-432,5;92;2348;ALEX-PASSOS;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45167;UN;BROCA ACO RAPIDO DIN338 7,5MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-3;-33,08;-33,08;92;2721;ROBSON-RIBEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45358;UN;BROCA ACO RAPIDO DIN338 10,5MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-3;-54,76;-54,76;92;2721;ROBSON-RIBEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45359;UN;BROCA ACO RAPIDO DIN338 12,5MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-2;-69,54;-69,54;92;2721;ROBSON-RIBEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45402;UN;BROCA ACO RAPIDO DIN338 6,25MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-3;-22,02;-22,02;92;2721;ROBSON-RIBEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;46646;UN;TRAVA ROSCA ALTA RESISTENCIA/TORQUE 50GR 271 LOCTITE;159;CONSUMO NA MANUTENCAO;UN;-1;-163,36;-163,36;92;2291;CLEITON-DESTRI;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;57016;UN;"CONEXAO RAPI PU CURVA TIPO ""L"" 1/4X8 QSL COD.FS130732,FESTO";159;CONSUMO NA MANUTENCAO;UN;-4;-90,77;-90,77;92;2488;DAVID-CONRADO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;57375;UN;"CONEXAO RAPIDA PU CURVA TIPO ""L"" 1/8X4 QSL COD.153045,FESTO";159;CONSUMO NA MANUTENCAO;UN;-6;-138,83;-138,83;92;2488;IGOR-PIRONI;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;63663;MT;MANG.PU AZUL 12X2MM MANTOVA;159;CONSUMO NA MANUTENCAO;M;-3;-19,06;-19,06;92;2488;IGOR-PIRONI;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;67816;UN;CORREIA SINCRONIZADORA 712 8M 15 CONTINENTAL / GATES / MITSU;159;CONSUMO NA MANUTENCAO;UN;-1;-93,55;-93,55;92;4057;CHRISTIANO-PIFFER;MATHEUS-MAINARDES;;
