CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40895;UN;ROLAMENTO 6008 ZZ C3 SKF;159;CONSUMO NA MANUTENCAO;UN;-2;-47,05;-47,05;92;2488;CLEITON-DESTRI;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;42223;UN;RODA DE PRESSAO COD.MJ910106,MAREL;159;CONSUMO NA MANUTENCAO;UN;-7;-2804,45;-2804,45;92;2224;DAVID-CONRADO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;57137;UN;"COTOVELO GALV.90� BSP 3/4""";159;CONSUMO NA MANUTENCAO;UN;-1;-10,33;-10,33;92;2291;CLEITON-DESTRI;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;59995;UN;"CHUMBADOR PARABOLT INOX 5/16X3.1/2"" COMPLETO";159;CONSUMO NA MANUTENCAO;UN;-4;-24,1;-24,1;92;2488;CLEITON-DESTRI;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;65553;UN;"CHUMBADOR PARABOLT INOX 3/8X3"" COMPLETO";159;CONSUMO NA MANUTENCAO;UN;-4;-15,74;-15,74;92;2488;CLEITON-DESTRI;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;144458;UN;BORNE JAMPER 5 POLOS 4MM REF.222415,WAGO;159;CONSUMO NA MANUTENCAO;UN;-12;-52,88;-52,88;92;2488;RONI-PETERSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;149935;UN;CONECTOR JUNCAO COMPACTO 2P 0,14 4MM COD.0221-0412,WAGO;159;CONSUMO NA MANUTENCAO;UN;-15;-33,41;-33,41;92;2488;CLEITON-DESTRI;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;164472;UN;VF-830,KIT DOS SELOS (SELO/ORING) COD.9074078,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-6988,03;-6988,03;92;4057;OZIAS-CARNEIRO;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185315;UN;ROLAMENTO RIGIDO ESFERA 1CARR REF.62082RS1C3,SKF;159;CONSUMO NA MANUTENCAO;UN;-6;-218,84;-218,84;92;2488;CLEITON-DESTRI;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185840;UN;VALVULA SUPERIOR DO BALACIM PNEUMATICO COD.170918,KENTMASTER;159;CONSUMO NA MANUTENCAO;UN;-1;-3910,42;-3910,42;92;2488;KEVIN-MACHADO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186238;UN;FILTRO REGULADOR OLEO COD.788512,KENTMASTER;159;CONSUMO NA MANUTENCAO;UN;-1;-261,9;-261,9;92;2488;DAVID-CONRADO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;3;MATERIAIS REUTILIZAVEIS;506;ALMOX. PECAS REUTILIZAVEIS 1;110358;UN;FONTE SITOP 220V 24VCC 20A 6EP1336-3BA00,SIEMENS;159;CONSUMO NA MANUTENCAO;UN;-1;-1300;-1300;92;2291;CLEITON-DESTRI;MATHEUS-MAINARDES;;
