CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;25910;UN;PARAFUSO INOX SEXTAVADO M8X50MM SOBERBO;159;CONSUMO NA MANUTENCAO;UN;-10;-R$ 13,48 ;-13,48;92;4057;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;38569;UN;PLUG MACHO 3P+T+N 32A 6H 380/440V IP67 COD.S5276W,STECK;159;CONSUMO NA MANUTENCAO;UN;-2;-R$ 361,60 ;-361,6;92;1210;DANIEL-SANTOS;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39935;UN;ACOPLAMENTO 3P+T+N 32A 380/440V IP67 COD.S5256W,STECK;159;CONSUMO NA MANUTENCAO;UN;-2;-R$ 685,83 ;-685,83;92;1210;DANIEL-SANTOS;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40085;UN;BUCHA NYLON 10MM S/ENCOSTO;159;CONSUMO NA MANUTENCAO;UN;-10;-R$ 1,16 ;-1,16;92;4057;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40362;UN;LIXA FERRO N.80;159;CONSUMO NA MANUTENCAO;UN;-2;-R$ 5,37 ;-5,37;92;1236;RHUAN-GIMENES;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;41587;TB;ADESIVO SUPER BONDER 5 GRAMAS;159;CONSUMO NA MANUTENCAO;TB;-1;-R$ 9,10 ;-9,1;92;1210;DANIEL-SANTOS;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;47186;UN;REFIL CARTUCHO DE GAS PROPILENO P/SOLDA MACARICO PORTATIL;159;CONSUMO NA MANUTENCAO;UN;-1;-R$ 56,77 ;-56,77;92;2721;RHUAN-GIMENES;ANTONIO-MONTEIRO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;67506;MT;Cabo flexivel controle multipolar 500v blindado c/tranca cob;159;CONSUMO NA MANUTENCAO;M;-50;-R$ 368,28 ;-368,28;92;5525;LEONARDO-PINTO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;82678;UN;FITA ISOLANTE ALTA FUSAO CLASSE 69KV 19MMX10MT;159;CONSUMO NA MANUTENCAO;UN;-1;-R$ 26,28 ;-26,28;92;1210;DANIEL-SANTOS;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;89770;UN;BUSCH,BOMBA ROTATIVA KB0040DT LASTRO C OU B COD.1112202920;159;CONSUMO NA MANUTENCAO;UN;-1;-R$ 19.631,89 ;-19631,89;92;4057;THALES-BOIKO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;109687;UN;RELE SEGURANCA MONOFASICO 24V  3NA+1NF CAT4 SRB301MC REF.136;159;CONSUMO NA MANUTENCAO;UN;-1;-R$ 551,82 ;-551,82;92;2224;RHUAN-GIMENES;ANTONIO-MONTEIRO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;128079;UN;SENSOR MAGNETICO SEGURANCA COD.BNS40S-12Z,SCHMERSAL;159;CONSUMO NA MANUTENCAO;UN;-1;-R$ 962,99 ;-962,99;92;2224;RHUAN-GIMENES;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;149233;UN;CONJUNTO CILINDRO D=100 COD.11681010845,MULTIVAC;159;CONSUMO NA MANUTENCAO;UN;-1;-R$ 39.654,89 ;-39654,89;92;2291;CLEITON-DESTRI;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185617;UN;BOBINA SOLENOIDE BG IP-67 24VCC 20W COD.018F6857,DANFOSS;159;CONSUMO NA MANUTENCAO;UN;-1;-R$ 287,89 ;-287,89;92;2313;THALES-BOIKO;VALDECI-BARBOSA;;
