CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40011;TB;ADESIVO P/JUNTAS TB.73GR,3M;159;CONSUMO NA MANUTENCAO;TB;-1;-9,27;-9,27;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40363;UN;LIXA FERRO N.100;159;CONSUMO NA MANUTENCAO;UN;-4;-8,5;-8,5;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;41587;TB;ADESIVO SUPER BONDER 5 GRAMAS;159;CONSUMO NA MANUTENCAO;TB;-1;-9,09;-9,09;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;109155;UN;ABRACADEIRA NYLON 4,6X200MM PRETA REF.T-50R,HELLERMANN;159;CONSUMO NA MANUTENCAO;UN;-100;-14,31;-14,31;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;134420;MT;FIBRA DE VIDRO PTFE VERMELHO C/ADESIVO TOTAL 0,11X50MM;159;CONSUMO NA MANUTENCAO;M;-30;-488,69;-488,69;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;183961;UN;CORREIA SINCRONIZADA VERMELHA COD.100202330868,USINOX;159;CONSUMO NA MANUTENCAO;UN;-2;-775,45;-775,45;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185959;UN;RELE ESTADO SOLIDO COD.109263733,MULTIVAC;159;CONSUMO NA MANUTENCAO;UN;-1;-355,68;-355,68;92;5345;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185975;UN;ELEMENTO AQUECIMENTO COD.19188101031,MULTIVAC;159;CONSUMO NA MANUTENCAO;UN;-1;-580,89;-580,89;92;5345;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186472;MT;PERFIL ALTA TEMPERATURA COD.03010144,MONTEMIL;159;CONSUMO NA MANUTENCAO;M;-1;-600,8;-600,8;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186804;UN;RESISTENCIA HORIZ LISA 0,5X5X425MM COD.301305922088,USINOX;159;CONSUMO NA MANUTENCAO;UN;-2;-233,86;-233,86;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
