CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;32007;UN;TOMADA SOBREPOR 2P+T 16A 220/240V REF.N3006,STECK;159;CONSUMO NA MANUTENCAO;UN;-2;-75,01;-75,01;92;2488;WILLIAM-GARCIA;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39461;UN;HD 12/15 S,ORING 13X2 COD.63623810,KARCHER;159;CONSUMO NA MANUTENCAO;UN;-1;-15,62;-15,62;92;4057;CLEITON-DESTRI;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39845;MT;Cabo flexivel unipolar PVC 750V Preto 2,5mm,Prysmian, corfio;159;CONSUMO NA MANUTENCAO;M;-10;-20,43;-20,43;92;2232;ALEX-PASSOS;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39999;UN;PLUG MACHO 2P+T 10A 250V CINZA;159;CONSUMO NA MANUTENCAO;UN;-1;-3,87;-3,87;92;2313;JEAN-RICARDO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40039;UN;"ARRUELA LISA INOX 1/4""";159;CONSUMO NA MANUTENCAO;UN;-20;-2,23;-2,23;92;2313;ALEX-PASSOS;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40040;UN;"ARRUELA LISA INOX 5/16""";159;CONSUMO NA MANUTENCAO;UN;-1;-0,14;-0,14;92;2224;JEAN-RICARDO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40040;UN;"ARRUELA LISA INOX 5/16""";159;CONSUMO NA MANUTENCAO;UN;-9;-1,23;-1,23;92;2313;JEAN-RICARDO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;41414;UN;PORCA INOX SEXTAVADA M6;159;CONSUMO NA MANUTENCAO;UN;-10;-0,73;-0,73;92;2313;ALEX-PASSOS;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;41996;UN;"ARRUELA LISA INOX 1/2""";159;CONSUMO NA MANUTENCAO;UN;-10;-4,14;-4,14;92;2224;JEAN-RICARDO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;42223;UN;RODA DE PRESSAO COD.MJ910-106,JBT MAREL;159;CONSUMO NA MANUTENCAO;UN;-3;-1201,91;-1201,91;92;2224;ALESSANDRO-CARNEIRO;ANTONIO-RABE;;
