CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;29318;UN;ROLAMENTO 6902 ZZ;159;CONSUMO NA MANUTENCAO;UN;-3;-68,87;-68,87;92;2488;KEVIN-MACHADO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;31684;UN;MOTOR TRIF.0,5CV 6P 220/380V P/VENT.REF.1594595228,WEG;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;1;505,88;505,88;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;ITEM NAO USADO
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;32683;UN;ROLAMENTO 6000 INOX, FRM/SKF;159;CONSUMO NA MANUTENCAO;UN;-3;-91,92;-91,92;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;33922;UN;PLUG MACHO 2P+T 16A 6H 220/240V IP44 COD.N3076,STECK;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;6;162,77;162,77;92;4057;JOSE-ADENILSON;MATHEUS-MAINARDES;;USO ERRADO
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;33922;UN;PLUG MACHO 2P+T 16A 6H 220/240V IP44 COD.N3076,STECK;159;CONSUMO NA MANUTENCAO;UN;-6;-162,76;-162,76;92;4472;LEONARDO-PINTO;MATHEUS-MAINARDES;110362;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39466;MT;Cabo flexivel multipolar HEPR 1kV Preto 4x10mm,Prysmian, cor;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;M;5;159,31;159,31;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;ITEM NAO USADO
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;41414;UN;PORCA INOX SEXTAVADA M6;159;CONSUMO NA MANUTENCAO;UN;-15;-1,1;-1,1;92;5525;FRANCILEI-ALVES;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;44171;UN;"LUVA GALV.1/2""";159;CONSUMO NA MANUTENCAO;UN;-1;-5,21;-5,21;92;2224;ERIC-SILVA;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;44209;UN;"NIPLE GALVANIZADO BSP 1/2""";159;CONSUMO NA MANUTENCAO;UN;-1;-4,76;-4,76;92;2488;SILVANEI-FERREIRA;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;44602;UN;SENSOR FOTOELE. DIFUSO 750MM IP67/IP6 COD.T182VPDLQ8,BANNER;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;1;1242,32;1242,32;92;2224;JOSE-ADENILSON;MATHEUS-MAINARDES;;ITEM NAO USADO
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;53856;UN;ROLAMENTO SKF 6007 2RS1 / GFJ COD.344224-0207;159;CONSUMO NA MANUTENCAO;UN;-1;-49,51;-49,51;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;60793;UN;PORCA INOX M6 PARLOCK;159;CONSUMO NA MANUTENCAO;UN;-15;-1,8;-1,8;92;5525;FRANCILEI-ALVES;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;61413;UN;ROLAMENTO 6002 DDU NSK / SKF;159;CONSUMO NA MANUTENCAO;UN;-4;-41,65;-41,65;92;2488;KEVIN-MACHADO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;62528;MT;BARRA ROSCADA INOX 304 M6;159;CONSUMO NA MANUTENCAO;M;-2;-11,34;-11,34;92;5525;FRANCILEI-ALVES;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;63160;UN;ROLAMENTO 6003 DDU/ 2RS NSK/ SKF;159;CONSUMO NA MANUTENCAO;UN;-8;-83,37;-83,37;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;67112;UN;EMENDA CORRENTE INOX ASA 40/2;159;CONSUMO NA MANUTENCAO;UN;-1;-16,07;-16,07;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;76037;UN;CONEXAO QS 1/8-8MM COD.FS130676,FESTO;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;10;224,87;224,87;92;5525;JOSE-ADENILSON;MATHEUS-MAINARDES;;ITEM NAO USADO
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;77634;UN;ABRACADEIRA NYLON PRETA 2,5X100MM REF.T-18R,HELLERMANN;159;CONSUMO NA MANUTENCAO;UN;-100;-3,05;-3,05;92;4472;LEONARDO-PINTO;MATHEUS-MAINARDES;110362;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;82171;UN;BLOCO CONTATO 1NA BOTAO 3SB6 COD.3SB64001AA101BA0,SIEMENS;159;CONSUMO NA MANUTENCAO;UN;-10;-121,41;-121,41;92;5525;WILLIAM-GARCIA;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;83916;UN;RELE SEGURANCA BASICA 3NA+1NF 24V COD.3SK11111AB30,SIEMENS;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;1;885,38;885,38;92;5345;JOSE-ADENILSON;MATHEUS-MAINARDES;;ORDEM ERRADA
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;84378;UN;BASE FICACAO BOTAO 22MM COD.ZB5AZ009,SCHNEIDER;159;CONSUMO NA MANUTENCAO;UN;-1;-16,12;-16,12;92;2224;EMANUEL-SOUZA;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;85679;UN;"CONEXAO PNEUM.RAPIDA PU RETA 1/4""X8MM";133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;1;3,03;3,03;92;2488;JOSE-BUENO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;87107;UN;"CONEXAO PNEUM.RAPIDA PU RETA 1/2""X10MM COD.FS133189,FESTO";159;CONSUMO NA MANUTENCAO;UN;-1;-39,8;-39,8;92;2224;ERIC-SILVA;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;98484;UN;PARKER,BOBINA R900020176 60HZ;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;3;2850,07;2850,07;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;USO ERRADO
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;100468;UN;SENSOR PNP NA -40 A 90' COD.IIM200,IFM;159;CONSUMO NA MANUTENCAO;UN;-2;-881,15;-881,15;92;2488;SILVANEI-FERREIRA;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;103710;MT;"CANTONEIRA INOX 2X1/8""";133;DEVOLUCAO AO ESTOQUE DE CONSUMO;M;12;724,04;724,04;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;ORDEM ERRADA
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;104953;UN;PINO COD.MRL3972907,JBT MAREL;159;CONSUMO NA MANUTENCAO;UN;-150;-2675,92;-2675,92;92;2224;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;108797;UN;L-14,RODA DE APOIO REF.2326326,LINDE;159;CONSUMO NA MANUTENCAO;UN;-1;-414,8;-414,8;92;2089;FRANCILEI-ALVES;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;109155;UN;ABRACADEIRA NYLON 4,6X200MM PRETA REF.T-50R,HELLERMANN;159;CONSUMO NA MANUTENCAO;UN;-200;-26,59;-26,59;92;4472;LEONARDO-PINTO;MATHEUS-MAINARDES;110362;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;114552;UN;CHAVE DE FLUXO ELETRONICA COD.SI6100,IFM;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;1;3717,79;3717,79;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;ITEM NAO USADO
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;114953;UN;RETENTOR COD.847147,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-118,03;-118,03;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;115062;UN;ARRUELA COD.899624,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-137,91;-137,91;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;115139;UN;DUPLO SELO EIXO COD.835387,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-2;-292,79;-292,79;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;121018;UN;ARTICULADOR COMPLETO TORCEDOR 414 COD.9012448,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-1232,22;-1232,22;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;121457;UN;BOMBA DOSAD.PERISTALTICA 220V 1 A 10BAR MOD.PR-4,SEKO;159;CONSUMO NA MANUTENCAO;UN;-1;-776,63;-776,63;92;2470;MARCOS-MATTOS;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;122605;UN;GUIA LINEAR COD.9004349,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-381,29;-381,29;92;4057;OZIAS-CARNEIRO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;125221;UN;"CONEXAO PNEUM.RAPIDA PU RETA 1/2""X6MM";159;CONSUMO NA MANUTENCAO;UN;-1;-5,23;-5,23;92;2488;SILVANEI-FERREIRA;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;125831;UN;SENSOR FOTOELETRICO CAPAC DIFUS S18SP6FF50Q,BANNER;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;1;1725,95;1725,95;92;2224;JOSE-ADENILSON;MATHEUS-MAINARDES;;ORDEM ERRADA
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;126879;UN;CHAVE SEG.2NF+2NA POR CORDAO COD.440EL13137,ALLEN BRADLEY;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;1;1135,86;1135,86;92;2224;JOSE-ADENILSON;MATHEUS-MAINARDES;;ITEM NAO USADO
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;130909;UN;SENSOR INDUTIVO M30 AD1602 PNP REF.IIT204,IFM;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;1;509,81;509,81;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;ITEM NAO USADO
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;134647;UN;SENSOR SEGURANCA COD.440NZ21S17A,ALLEN BRADLEY;133;DEVOLUCAO AO ESTOQUE DE CONSUMO;UN;1;1036,46;1036,46;92;2291;JOSE-ADENILSON;MATHEUS-MAINARDES;;OREM DERRADA
