CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39574;MT;"CABO ACO GALV.REVESTIDO PVC VERMELHO 1/8""";159;CONSUMO NA MANUTENCAO;M;-4;-23,59;-23,59;92;2224;ALESSANDRO-CARNEIRO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40603;UN;"ADAPT.COD.ACI ACOPLADOR FEMEA 3/4"" COD.110249RE,MANNES";159;CONSUMO NA MANUTENCAO;UN;-1;-79,04;-79,04;92;2437;AMAURI-PINHEIRO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;41544;UN;ACOPLAMENTO FLEXIVEL AT-50,ANTARES;159;CONSUMO NA MANUTENCAO;UN;-1;-1212,91;-1212,91;92;1210;RAFAEL-SURRASKI;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;44776;UN;"NIPLE INOX 304 150LB BSP 1/2""";159;CONSUMO NA MANUTENCAO;UN;-2;-20,4;-20,4;92;5345;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45490;UN;MACHO ACO RAPIDO UNC 3/16X24;159;CONSUMO NA MANUTENCAO;UN;-1;-53,06;-53,06;92;2437;THALES-BOIKO;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;46503;UN;AU-200,BUCHA PLASTICA REF.2089556,SEYDELMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-1325,71;-1325,71;92;2283;SUELLYN-ANHAIA;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;57016;UN;"CONEXAO RAPI PU CURVA TIPO ""L"" 1/4X8 QSL COD.FS130732,FESTO";159;CONSUMO NA MANUTENCAO;UN;-2;-45,39;-45,39;92;2488;KEVIN-MACHADO;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;60791;UN;PORCA INOX SEXTAVADA M8;159;CONSUMO NA MANUTENCAO;UN;-20;-4,65;-4,65;92;2291;RONI-PETERSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;61675;UN;PORCA INOX M8 PARLOCK;159;CONSUMO NA MANUTENCAO;UN;-50;-17,75;-17,75;92;2291;RONI-PETERSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;62096;UN;ROLAMENTO 6005 DDU/ 2RS NSK;159;CONSUMO NA MANUTENCAO;UN;-2;-28,02;-28,02;92;4057;WILLIAM-GARCIA;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;65707;UN;ROLAMENTO ROLO CONICO DE UMA CARREIRA 30213,NSK/SKF;159;CONSUMO NA MANUTENCAO;UN;-3;-601,19;-601,19;92;2488;IGOR-PIRONI;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;78777;UN;SENSOR TEMP.PENETRACAO ESTUFAS PT-100 CABO 6MT C/CERTIFICADO;159;CONSUMO NA MANUTENCAO;UN;-4;-1356,66;-1356,66;92;1163;LEONARDO-PINTO;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;82533;UN;PRENSA CABO NYLON CINZA ROSCA PG-16;159;CONSUMO NA MANUTENCAO;UN;-20;-36,57;-36,57;92;5525;THALES-BOIKO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;83617;UN;CONECTOR 18FX CINZA COD.042N1278-042N0178-042N0256,DANFOSS;159;CONSUMO NA MANUTENCAO;UN;-1;-30,04;-30,04;92;5525;THALES-BOIKO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;88100;UN;VALVULA 5/2 DN7 24VCC-572740022 COD.82136023,REXROTH;159;CONSUMO NA MANUTENCAO;UN;-1;-1315,28;-1315,28;92;5525;THALES-BOIKO;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;90174;UN;CAPA MANG HIGIENIZACAO INOX DU-3270 9299,COD310955,MANNES;159;CONSUMO NA MANUTENCAO;UN;-5;-215,09;-215,09;92;2437;AMAURI-PINHEIRO;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;132086;UN;SIRENE COD.XVBC9BCA,SCHNEIDER;159;CONSUMO NA MANUTENCAO;UN;-1;-750,81;-750,81;92;2313;DAVID-CONRADO;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;139212;UN;VALVULA REG.FLUXO LATAO 1/4X8MM REF.PMCU7068,CAMOZZI;159;CONSUMO NA MANUTENCAO;UN;-2;-118,14;-118,14;92;2488;KEVIN-MACHADO;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;140314;UN;"NIPLE REDUCAO GALV.BSP 3/4""X1/2""";159;CONSUMO NA MANUTENCAO;UN;-1;-9,82;-9,82;92;2437;AMAURI-PINHEIRO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;143703;UN;FCA-160,CORREIA DENTADA COD.150055,POLY CLIP;159;CONSUMO NA MANUTENCAO;UN;-1;-837,8;-837,8;92;5525;RONI-PETERSON;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;155113;UN;CORREIA 1550X72MM GR1070 COD.5CORREIAT05550,DAY BRASIL;159;CONSUMO NA MANUTENCAO;UN;-1;-273,05;-273,05;92;5345;THALES-BOIKO;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;163405;UN;SENSOR INDUTIVO NAO FACEADO 40MM COD.NI40UCP40AP6X2,TURCK;159;CONSUMO NA MANUTENCAO;UN;-2;-1899,64;-1899,64;92;5345;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185365;UN;"PARAFUSO SEXTAVADO INOX 3/16X2"" ROSCA TOTAL";159;CONSUMO NA MANUTENCAO;UN;-10;-16,79;-16,79;92;5345;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185380;UN;PORCA SEXT TRAV 267CLA2 B18.2 UNC 3/16;159;CONSUMO NA MANUTENCAO;UN;-10;-5,36;-5,36;92;5345;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;185855;UN;CORREIA DENTADA COD.890748,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-489,5;-489,5;92;2283;CLEITON-DESTRI;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;186012;UN;SENSOR MAGNETICO 24VCC 4 FIOS/2NA 6MM COD.CMS521PC10,OMRON;159;CONSUMO NA MANUTENCAO;UN;-1;-1200,45;-1200,45;92;2488;IGOR-PIRONI;MATHEUS-MAINARDES;;
