CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;31684;UN;MOTOR TRIF.0,5CV 6P 220/380V P/VENT.REF.1594595228,WEG;159;CONSUMO NA MANUTENCAO;UN;-1;-505,89;-505,89;92;2739;ROBSON-RIBEIRO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;37937;UN;ARRUELA DE AJUSTE DIN988 30X42X0,1-ST COD.00103853,SEW;159;CONSUMO NA MANUTENCAO;UN;-5;-8,48;-8,48;92;1228;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;37939;UN;SEW,ARRUELA DE AJUSTE DIN988 30X42X0,3-ST COD.00104094;159;CONSUMO NA MANUTENCAO;UN;-5;-8,97;-8,97;92;1228;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;38006;UN;ARRUELA DE AJUSTE DIN988 30X42X0,5-ST COD.123455,SEW;159;CONSUMO NA MANUTENCAO;UN;-5;-11,72;-11,72;92;1228;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;41562;UN;ARRUELA LISA INOX M8;159;CONSUMO NA MANUTENCAO;UN;-20;-2,45;-2,45;92;2224;ALIMA;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;49964;UN;TAMPA W4300-62X8 COD.111619,SEW;159;CONSUMO NA MANUTENCAO;UN;-1;-26,11;-26,11;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;49988;UN;ARRUELA DE AJUSTE DIN988 50X62 COD.104183,SEW;159;CONSUMO NA MANUTENCAO;UN;-5;-25,52;-25,52;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;49989;UN;ARRUELA DE AJUSTE DIN988 50X62 COD.104000,SEW;159;CONSUMO NA MANUTENCAO;UN;-5;-16,8;-16,8;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;49990;UN;ARRUELA DE AJUSTE DIN988 50X62 COD.103764,SEW;159;CONSUMO NA MANUTENCAO;UN;-5;-14,51;-14,51;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;51175;UN;"CAPA CABO 60"" 0.250 COD.183772,BETTCHER";159;CONSUMO NA MANUTENCAO;UN;-1;-2295,08;-2295,08;92;2224;IGOR-PIRONI;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;54145;UN;CONEXAO PNEUM.RAPIDA PU UNIAO 10X10MM;159;CONSUMO NA MANUTENCAO;UN;-1;-2,08;-2,08;92;2348;ALEX-PASSOS;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;57784;UN;"ABRACADEIRA REG.ROSCA S/FIM INOX 51 A 64MM (2"" A 2.1/2"")";159;CONSUMO NA MANUTENCAO;UN;-2;-18,67;-18,67;92;4057;ALEX-PASSOS;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;62970;UN;ARRUELA LISA INOX M10;159;CONSUMO NA MANUTENCAO;UN;-20;-4,54;-4,54;92;2224;ALIMA;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;63160;UN;ROLAMENTO 6003 DDU/ 2RS NSK/ SKF;159;CONSUMO NA MANUTENCAO;UN;-2;-20,84;-20,84;92;4057;THALES-BOIKO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;67217;UN;SEW,RETENTOR W BASF 62X120X12 COD.177881;159;CONSUMO NA MANUTENCAO;UN;-1;-117,69;-117,69;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;69697;UN;"RODIZIO GIRAT.INOX 6"" C/RODA PU 150X50MM S/FREIO P/700KG";159;CONSUMO NA MANUTENCAO;UN;-4;-1831,22;-1831,22;92;2216;IGOR-PIRONI;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;69698;UN;"RODIZIO FIXO INOX 6"" C/RODA PU 150X50MM S/FREIO P/700KG";159;CONSUMO NA MANUTENCAO;UN;-4;-1165,51;-1165,51;92;2216;IGOR-PIRONI;PAULO-BRANDT;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;73180;UN;"CABO DE ACO FLEXIVEL 60"" 0.250 COD.183838,BETTCHER";159;CONSUMO NA MANUTENCAO;UN;-1;-1279,73;-1279,73;92;2224;IGOR-PIRONI;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;74327;UN;SEW,ARRUELA DE AJUSTE 42X52X0,3 COD.0103993;159;CONSUMO NA MANUTENCAO;UN;-5;-14,19;-14,19;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;76055;UN;CONEXAO PNEUM.RAPI PU RETA 3/8X8MM QS COD.FS130681,FESTO;159;CONSUMO NA MANUTENCAO;UN;-1;-21,83;-21,83;92;2224;IGOR-PIRONI;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;82913;UN;CX.P/BOTOEIRA 1FURO 22MM CIINZA COD.3SB78110AA100BA0,SIEMENS;159;CONSUMO NA MANUTENCAO;UN;-1;-27,59;-27,59;92;2224;IGOR-PIRONI;JOAOVF;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;83617;UN;CONECTOR 18FX CINZA COD.042N1278-042N0178-042N0256,DANFOSS;159;CONSUMO NA MANUTENCAO;UN;-1;-30,04;-30,04;92;2739;ROBSON-RIBEIRO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;86194;FR;ADITIVO LIQUIDO ARREFECIMENTO P/RADIADOR VEICULO PRONTO USO ;159;CONSUMO NA MANUTENCAO;FR;-60;-2183,49;-2183,49;92;2321;TIAGO-FARIAS;ADEMIR-TEIXEIRA;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;87520;UN;"VALV.ESF.TRIP.PR TOTAL INOX 304 TR BSP 1""";159;CONSUMO NA MANUTENCAO;UN;-1;-117,95;-117,95;92;2348;WALLISSON-CARNEIRO;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;87882;UN;BUCHA ROLAMENTO COMPLETO VF-620 COD.891700,HANDTMANN;159;CONSUMO NA MANUTENCAO;UN;-1;-1207,98;-1207,98;92;4057;CLEITON-DESTRI;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;91048;UN;SEW,TAMPA EXPANSAO W4300 1-72X9 COD.0106925;159;CONSUMO NA MANUTENCAO;UN;-2;-92,85;-92,85;92;1228;JOSE-ADENILSON;MATHEUS-MAINARDES;;
