CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;25245;UN;MACHO MANUAL ACO RAPIDO M8X1,25MM,DORMER;159;CONSUMO NA MANUTENCAO;UN;-1;-105,04;-105,04;92;5345;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39774;UN;PARAF.SEXT.INOX M4X25MM ROSCA TOTAL;159;CONSUMO NA MANUTENCAO;UN;-20;-4,6;-4,6;92;5345;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;40464;UN;"RODIZIO GIRAT.INOX 3"" C/RODA NYLON 75X32MM S/FREIO P/170KG";159;CONSUMO NA MANUTENCAO;UN;-2;-297,67;-297,67;92;2283;ALEX-PASSOS;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;41992;UN;ROLAMENTO 6004 DDU NSK / SKF;159;CONSUMO NA MANUTENCAO;UN;-2;-114,73;-114,73;92;5345;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45004;UN;BROCA ACO RAPIDO DIN338 5MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-2;-10,01;-10,01;92;2224;THALES-BOIKO;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45004;UN;BROCA ACO RAPIDO DIN338 5MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-1;-5,01;-5,01;92;5345;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45005;UN;BROCA ACO RAPIDO DIN338 6MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-1;-5,15;-5,15;92;5345;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45356;UN;BROCA ACO RAPIDO DIN338 8,5MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-1;-11,44;-11,44;92;5345;EMANUEL-SOUZA;FRANCIELE-ALVES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;57994;UN;SPRAY INOX 400ML REF.0893114116,WURTH;159;CONSUMO NA MANUTENCAO;UN;-1;-249,32;-249,32;92;2488;IGOR-PIRONI;RODRIGO-WALTER;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;57996;UN;CONEXAO PNEUM.RAPIDA PU UNIAO REDUTORA 8X6MM;159;CONSUMO NA MANUTENCAO;UN;-1;-1,37;-1,37;92;2488;KEVIN-MACHADO;MATHEUS-MAINARDES;;
