CD_UNID;NOME_UNID;CD_USO_CTB;DESCR_USO_CTB;CD_DEPO;DESCR_DEPO;CD_LOCAL_FISIC;DESCR_LOCAL_FISIC;CD_ITEM;CD_EMBALAGEM;DESCR_ITEM;CD_OPERACAO;DESCR_OPERACAO;CD_UNID_MEDIDA;QTDE_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ;VLR_MOVTO_ESTOQ_REAV;CD_UNID_BAIXA;CD_CENTRO_ATIV;CD_USU_CRIOU;CD_USU_ATEND;OBS RM;OBS ITEM
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;25257;UN;CX.P/BOTOEIRA 2 FURO TAMPA AMARELA REF.XALK02,SCHNEIDER;159;CONSUMO NA MANUTENCAO;UN;-2;-461,04;-461,04;92;2488;JOSE-ADENILSON;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;38464;UN;TERMINAL ILHOS / TUBULAR / PINO ISOLADO 1MM;159;CONSUMO NA MANUTENCAO;UN;-100;-16,06;-16,06;92;2488;CLEITON-DESTRI;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;38793;MT;Cabo flexivel multipolar preto 500v 4x1,0mm,Prysmian, corfio;159;CONSUMO NA MANUTENCAO;M;-30;-141,06;-141,06;92;2232;JOSE-LUZ;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39167;UN;TERMINAL ILHOS / TUBULAR / PINO PRE-ISOLADO 1,5 A 2,5MM;159;CONSUMO NA MANUTENCAO;UN;-100;-6,4;-6,4;92;2488;CLEITON-DESTRI;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;39168;UN;TERMINAL ILHOS / TUBULAR / PINO PRE-ISOLADO 2,5MM;159;CONSUMO NA MANUTENCAO;UN;-100;-42,67;-42,67;92;2488;CLEITON-DESTRI;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45356;UN;BROCA ACO RAPIDO DIN338 8,5MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-3;-34,32;-34,32;92;2488;RAFAEL-BUENO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45358;UN;BROCA ACO RAPIDO DIN338 10,5MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-1;-18,26;-18,26;92;2488;IGOR-PIRONI;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;45402;UN;BROCA ACO RAPIDO DIN338 6,25MM,LENOX;159;CONSUMO NA MANUTENCAO;UN;-4;-36,25;-36,25;92;2488;RAFAEL-BUENO;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;47028;UN;CONEXAO PNEUM.RAP PU RT 1/4X6MM QS-1/4-6,COD.FS174395,FESTO;159;CONSUMO NA MANUTENCAO;UN;-6;-79,47;-79,47;92;4057;OZIAS-CARNEIRO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;47886;UN;PRENSA CABO NYLON CINZA IP68 ROSCA M20X1,5MM;159;CONSUMO NA MANUTENCAO;UN;-1;-2,05;-2,05;92;2488;KEVIN-MACHADO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;49775;UN;PARAF.SEXT.INOX M5X35MM ROSCA TOTAL;159;CONSUMO NA MANUTENCAO;UN;-4;-2,24;-2,24;92;2488;KEVIN-MACHADO;RODRIGO-WALTER;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;59153;UN;CILINDRO NORMALIZADO DSNU-25-100-PPV-A COD.19248,FESTO;159;CONSUMO NA MANUTENCAO;UN;-1;-612,88;-612,88;92;2224;ALESSANDRO-CARNEIRO;VALDECI-BARBOSA;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;60515;UN;PARAF.SEXT.INOX M6X25MM ROSCA TOTAL;159;CONSUMO NA MANUTENCAO;UN;-4;-2,05;-2,05;92;2488;KEVIN-MACHADO;RODRIGO-WALTER;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;62841;UN;"CONEXAO PNEUM.RAPIDA PU RETA 1/2""X8MM";159;CONSUMO NA MANUTENCAO;UN;-9;-57,74;-57,74;92;4057;OZIAS-CARNEIRO;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;63012;UN;"PRENSA CABO NYLON BSP 3/4""";159;CONSUMO NA MANUTENCAO;UN;-2;-12,26;-12,26;92;2488;JOSE-ADENILSON;JOSE-BUENO;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;65553;UN;"CHUMBADOR PARABOLT INOX 3/8X3"" COMPLETO";159;CONSUMO NA MANUTENCAO;UN;-10;-39,35;-39,35;92;2224;RHUAN-GIMENES;MATHEUS-MAINARDES;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;66294;TB;ADESIVO A BASE RESINA EPOXI ULTRA RAPIDO ARALDITE HOBBY 23GR;159;CONSUMO NA MANUTENCAO;TB;-2;-40,85;-40,85;92;2224;SILVESTER-SOUZA;ANTONIO-RABE;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;77634;UN;ABRACADEIRA NYLON PRETA 2,5X100MM REF.T-18R,HELLERMANN;159;CONSUMO NA MANUTENCAO;UN;-100;-3,12;-3,12;92;5345;THALES-BOIKO;VALDECI-BARBOSA;;
92;FRIG. AURORA CASTRO;242;MANUTEN플O DE M핽UINAS E EQUIPAMENTOS;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;82479;UN;PRENSA CABO NYLON CINZA ROSCA PG-13,5;159;CONSUMO NA MANUTENCAO;UN;-1;-1,83;-1,83;92;2488;KEVIN-MACHADO;JOSE-BUENO;;
